source,condition
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5d7d27f1-ccd8413a.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5d84776d-43fd0dc6.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5d9dee36-52b1a4be.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5dae5f6e-2d5799cc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5db183a7-ce9f5246.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5db7248c-0d93e696.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5dbaee15-42b41cab.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5dc0dbc3-aef28ab1.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5dc3f976-6e991b0d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5de00e22-7a53ed9c.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5de32d4a-e39d66d8.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5dea16c2-c11aca88.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5dee4c2c-e8e2c8f8.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5df66720-6940a7c6.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5df6af19-ffc297fc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5dff6680-2929d722.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e03752a-49b1fef4.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e0465d5-a596426a.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e0465d5-a8b7aab1.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e0af549-39e6bf7b.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e0af549-484e64b7.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e0b701e-0b2a08a2.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e0b701e-ecac1fc3.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e0e6f62-207f7c10.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e14f200-5c1caae5.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e26f49d-27f6ca47.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e26f49d-8df466ac.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e26f49d-9271bf00.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e26f49d-d2f3631d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e29121d-a55d3b76.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e392adf-695a379d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e3c7e2b-48198de1.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e4158a5-6d77b4c0.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e4c5063-d6fb8ca3.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e4fdd69-c969e374.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e524103-7e42b3bc.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e541d4f-b279836e.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e56be93-06c66071.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e5dff43-d777c487.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e606afa-bea5edf7.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e6423d1-cd18f592.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e68fc57-77245dd4.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e68fc57-8130d9cf.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e738d41-2917786d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e7f4564-cd3daf6c.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e893d6d-da28a143.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5e9fab4f-e7e175dc.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ea1f2ff-b711934b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ea36eb1-cc9ffedc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5eb2a426-b3715916.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5eb318bf-19feee43.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5eb318bf-7cc13f99.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ec601ee-521e0160.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ed42914-4b4059f7.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ed60649-ad60907c.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5edf3351-221cead0.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ef35655-862feafe.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ef6024e-7db4a161.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f00b048-039ebdf5.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f00b122-df025477.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f00b122-e2eeae1b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f00b122-fdaf3cb2.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f04694b-594ec747.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f04722d-53e24bdd.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f39aa0a-2d29b63e.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f4102ef-c058ace8.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f4433bf-d92f3753.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f61ccef-7e0cb5ea.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f79678a-5b16b99d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f7f036b-85ed6667.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f8b8d74-1af2ba0f.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f8e9381-22bc384c.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5f9e481f-4fd1ff01.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5fa422e1-2d8dd765.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5fa86d2c-43ed982e.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5fa86d2c-6f421367.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5facdeb5-f595206c.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5fc14564-49b1edc3.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5fc93bea-4753652a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5fd4b5c7-002301f2.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5fd6d71a-4a492ec0.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/5ff84a32-e82d227b.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/600550ce-22578e56.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/601122c4-590a4246.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6011831b-0992e205.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6016fcef-de3e649d.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/601aa3d0-83f135c7.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6025ffbe-7e3abd16.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/602af93c-0fc625ad.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/604b5b3e-3c2e6b6b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/604b6b01-3b18ef9b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/604ddb77-23188c0c.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/604fc763-6b7e0c64.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60537c9d-9912665a.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/605434f1-b231204d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60567bc8-8d399e79.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60567bc8-e00a8548.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/605740bd-27f9f47a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/605e977a-33865893.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/606feb51-f3301604.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/608640e2-67700f57.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/608640e2-7bb01947.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/608d944f-6d009a0f.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6092f5a2-424550ba.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60994578-36d249ea.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60994578-e50da2c4.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60bd3d74-2c2d3ff9.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60c678e7-31cf8e6a.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60c678e7-4813ae0f.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60c678e7-fa739438.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60cb9996-94e86b6b.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60cb9996-dba3ae3d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60d84a63-a76de956.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60df8a69-ab203cfa.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60e3224d-9b7e62c3.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60e6a1f9-8d3cff77.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60e8eea8-e639adb5.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60ef30ae-c2795e8b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60ef30ae-eebbe2e4.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60f0a7a7-fde2633b.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/60fd824b-1db73c43.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/610003ee-e7862656.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/610f6205-7c7927a5.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61239730-07e889c6.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61262b3a-b19b657b.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/612affad-b357cc7d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6132034b-f0853b8b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61323402-1fe9229d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61465dc7-ffe62727.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/614ecada-16b0f8b6.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/616102c6-41d08648.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/616ddb9e-f9c10027.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/617434ad-f8183db5.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/617ad163-846194f1.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/617ce720-17011457.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/617ce720-aed15678.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/618c0b3c-4013ec14.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6190559b-f535e3d1.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61997e60-366d1eff.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61997e60-a72be56e.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/619fdccd-d1ee571e.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61a24219-eff09b0c.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61a94fae-dcf491aa.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61b1fa35-6b856c0e.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61c2074f-25eb63ba.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61c21e82-94917435.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61c2768a-7a53085b.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61c656e8-3316f839.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61c6d650-678902e9.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61ca64c5-bbffe74c.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61e26c80-9f076918.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61e393b1-37e1f906.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/61f21dcd-35d9bfab.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/621fb031-a2d82efd.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6222b5d4-32254f8c.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/622cfae0-9fba4ac3.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6235309f-43f3aee2.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6235309f-755f845d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/623f3723-a4ee8c56.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6240d7b3-7174081a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6240d7b3-90b6b4f4.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6240d7b3-9a3df6de.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62433c1c-d8ae0dd9.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/625d6f67-a9dc62b8.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/625db26a-e861bb9c.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6269a99b-24382cfb.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/626ec015-61ac91c1.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/627b979d-9a1fb884.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62816ae0-3d4081f7.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62816ae0-980942af.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62816ae0-adcfdd77.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/628af92a-38f804ae.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62939012-b72838cf.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62980dc6-091adb8a.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62a998fc-4508b656.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62aefb36-b685117f.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/62fbe0ad-ec17a675.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6306c8ad-cbdb8c58.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/63178149-dd6ed015.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/632b3ef0-ada4fdd0.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/633bb7b9-aacc95fe.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6341769e-52c49b18.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/634c1785-aeb1652f.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/634c1785-f05d5494.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/635ddda7-7b13d090.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/63648502-f19eb3b3.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6368f88a-942da74a.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/63767194-e1eb6bc8.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/63a626a0-b1df723f.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/63bd9bc3-0d951902.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/640a649f-a6302f50.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64192d6b-19b34a4e.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/641ae97b-8bc8e3b9.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64282cd8-8133d687.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/642fb637-69de77d3.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64303526-3d457e89.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6430ab04-76b67831.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64378469-3e85f90e.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6442cd7c-69a95598.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6442cd7c-e7e40526.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6485ad0a-12080a20.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6485ad0a-245d1600.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6485ad0a-bff36754.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/648dc925-e359dbec.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6492c4f8-83617f96.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64b92603-aaeaa31c.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64e08cef-6e8160b9.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64ea3319-96713b84.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64eb564a-619eafcc.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64f01195-f6648c5d.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64f8615f-389f1b13.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64f87292-ff1ac21d.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64fa53ed-2424b090.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/64fb5dc6-b59547ab.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/650ab635-91476d64.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6524f7ed-515bc777.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/652fcd23-fe0edad8.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65333800-40ac10ec.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/653d24ae-fbb5a6f6.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/654e91c6-7eddc976.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/654e91c6-cd8bf2d1.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6558820b-6e0594fa.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65619cf5-4c244041.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6568ee40-d9f3ef25.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/656a2394-28120e68.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65754f93-c87607fe.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65783e21-d4d6d4c9.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/657bfe8f-44111d2c.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6583fe8b-e5a1531d.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/659102b2-e557e5bd.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6595d6d7-2278c999.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6595dfa9-d98f6cf2.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65a5b3b3-fc48406d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65acee46-e15323ae.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65b29406-3c235492.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65da0452-846b5fe0.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65e1886b-d032279c.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/65ffa5a7-1ff35a8e.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6605c97a-70fb0caa.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6612ee03-f4e6927c.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/661381d9-1114a810.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6616ca96-eb8bcc8f.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6622e3f9-4e426f7b.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/662645f7-9a4f98bb.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66278576-80f9fcaf.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/662a04d2-84409ce8.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6638cfc9-4f21e1f8.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66441333-88cf30b1.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6659020f-0496a7af.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6659db53-5e165367.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/665b196f-edba4b29.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/665f7862-f00a01e4.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6661b604-4343ae09.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6661b604-91e63321.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6661b604-a7e1365e.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/666ad489-034b4a67.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/666c8980-6b3f2b04.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66838ab6-34adb5a8.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6684274d-ac7389a9.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6684274d-f6b194d1.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66873010-a167d967.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66873010-d4590336.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6697b3c6-62c62070.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66a7bdb4-fab60465.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66d06446-f3e1ae18.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66e1c788-dc37e2a1.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66e32a8c-db02dae4.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/66f7eaa7-4af45b14.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/670814f1-3ec85131.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/670d63ed-aaa101c8.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/670d968c-fbc02756.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/672896e3-4b56bfd6.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/672e029d-f3b84c60.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/672eee37-27cc1400.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/672eee37-49d2b7ab.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/67365d1c-7bf76553.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6759f6f4-8b8be81e.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/675be492-1cbafb37.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/675be492-dffdd8a2.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/675cf8fa-f6735ae1.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/676104f3-3889c284.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/676b190f-b275fa39.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/677a463b-e64a57d1.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/677cbddf-485d03ff.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/67827c67-7f2a2ee9.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6788ef76-73309c5a.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/678b7e0b-fcafbf82.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6797fa5d-15c2b77a.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/6797fa5d-7a5209af.jpg,rain
